REVIEW_PANEL|MEDICALSPECIALTY|PRODUCTCODE|DEVICENAME|DEVICECLASS|UNCLASSIFIED_REASON|GMPEXEMPTFLAG|THIRDPARTYFLAG|REVIEWCODE|REGULATIONNUMBER|SUBMISSION_TYPE_ID|DEFINITION|PHYSICALSTATE|TECHNICALMETHOD|TARGETAREA|Implant_Flag|Life_Sustain_support_flag|SummaryMalfunctionReporting
CH|CH|CHP|Radioimmunoassay, Estradiol|1||N|N||862.1260|4|||||N|N|Eligible
CH|CH|CHQ|Chromatographic/Fluorometric Method, Catecholamines|1||N|N||862.1165|4|||||N|N|Eligible
CH|CH|CHR|Titrimetric Phenol Red, Carbon-Dioxide|2||N|Y||862.1160|1|||||N|N|Eligible
CH|CH|CHS|Coulometric Method, Carbon-Dioxide|2||N|Y||862.1160|1|||||N|N|Eligible
CH|CH|CHT|Electrophoretic Method, Catecholamines|1||N|N||862.1165|4|||||N|N|Eligible
CH|CH|CHW|Titrimetric With Edta And Indicator, Calcium|2||N|Y||862.1145|1|||||N|N|Eligible
CH|CH|CHZ|Di (O-Hydroxyphenylimine) Ethane, Calcium|2||N|Y||862.1145|1|||||N|N|Eligible
CH|CH|CIA|Methylthymol Blue, Calcium|2||N|Y||862.1145|1|||||N|N|Eligible
CH|CH|CIB|Radioimmunoassay, Angiotensin I And Renin|2||N|Y||862.1085|1|||||N|N|Eligible
CH|CH|CIC|Cresolphthalein Complexone, Calcium|2||N|Y||862.1145|1|||||N|N|Eligible
CH|CH|CID|Alizarin Sulfonate, Calcium|2||N|Y||862.1145|1|||||N|N|Eligible
CH|CH|CIE|Volumetric/Manometric, Carbon-Dioxide|2||N|Y||862.1160|1|||||N|N|Eligible
CH|CH|CIF|Vanillin Pyruvate, Ast/Sgot|2||N|N||862.1100|4|||||N|N|Eligible
CH|CH|CIG|Diazo Colorimetry, Bilirubin|2||N|Y||862.1110|1|||||N|N|Eligible
CH|CH|CIJ|Saccharogenic, Amylase|2||N|Y||862.1070|1|||||N|N|Eligible
CH|CH|CIK|Radial Diffusion, Amylase|2||N|Y||862.1070|1|||||N|N|Eligible
CH|CH|CIL|Cresol Red Colorimetry, Carbon-Dioxide|2||N|Y||862.1160|1|||||N|N|Eligible
CH|CH|CIN|Electrophoretic Separation, Alkaline Phosphatase Isoenzymes|2||N|Y||862.1050|1|||||N|N|Eligible
CH|CH|CIO|Thymolphthalein Monophosphate, Alkaline Phosphatase Or Isoenzymes|2||N|Y||862.1050|1|||||N|N|Eligible
CH|CH|CIQ|Diazo, Ast/Sgot|2||N|N||862.1100|4|||||N|N|Eligible
CH|CH|CIS|Hydrazone Colorimetry, Ast/Sgot|2||N|N||862.1100|4|||||N|N|Eligible
CH|CH|CIT|Nadh Oxidation/Nad Reduction, Ast/Sgot|2||N|N||862.1100|4|||||N|N|Eligible
CH|CH|CIW|Starch-Dye Bound Polymer, Amylase|2||N|Y||862.1070|1|||||N|N|Eligible
CH|CH|CIX|Bromcresol Green Dye-Binding, Albumin|2||N|Y||862.1035|1|||||N|N|Eligible
CH|CH|CIY|Radioimmunoassay, Androsterone|1||N|N||862.1080|4|||||N|N|Eligible
CH|CH|CIZ|Radioimmunoassay, Androstenedione|1||N|N||862.1075|4|||||N|N|Eligible
CH|CH|CJA|Amyloclastic, Amylase|2||N|Y||862.1070|1|||||N|N|Eligible
CH|CH|CJB|Chromatographic Separation/Radioimmunoassay, Aldosterone|2||N|Y||862.1045|1|||||N|N|Eligible
CH|CH|CJC|Fructose-1, 6-Diphosphate And Nadh (U.V.), Aldolase|1||N|N||862.1040|4|||||N|N|Eligible
CH|CH|CJD|Nitrosalicylate Reduction, Amylase|2||N|Y||862.1070|1|||||N|N|Eligible
CH|CH|CJE|Nitrophenylphosphate, Alkaline Phosphatase Or Isoenzymes|2||N|Y||862.1050|1|||||N|N|Eligible
CH|CH|CJF|Tetrabromophenolphthalein, Albumin|2||N|Y||862.1035|1|||||N|N|Eligible
CH|CH|CJG|Tetrabromo-M-Cresolsulfonphthalein, Albumin|2||N|Y||862.1035|1|||||N|N|Eligible
CH|CH|CJH|Thymol Blue Monophosphate, Alkaline Phosphatase Or Isoenzymes|2||N|Y||862.1050|1|||||N|N|Eligible
CH|CH|CJI|Disodium Phenylphosphate, Alkaline Phosphatase Or Isoenzymes|2||N|Y||862.1050|1|||||N|N|Eligible
CH|CH|CJJ|Diazo, Alt/Sgpt|1||N|N||862.1030|4|||||N|N|Eligible
CH|CH|CJK|Phenolphthalein Phosphate, Alkaline Phosphatase Or Isoenzymes|2||N|Y||862.1050|1|||||N|N|Eligible
CH|CH|CJL|Beta Glycerophosphate, Alkaline Phosphatase Or Isoenzymes|2||N|Y||862.1050|1|||||N|N|Eligible
CH|CH|CJM|Radioimmunoassay, Aldosterone|2||N|Y||862.1045|1|||||N|N|Eligible
CH|CH|CJN|Acid Phosphatase, Nitrophenylphosphate|2||N|N||862.1020|4|||||N|N|Eligible
CH|CH|CJO|Alpha-Naphthyl Phosphate, Alkaline Phosphatase Or Isoenzymes|2||N|Y||862.1050|1|||||N|N|Eligible
CH|CH|CJQ|Radial Immunodiffusion, Albumin|2||N|Y||862.1035|1|||||N|N|Eligible
CH|CH|CJR|Acid Phosphatase, Thymol Blue Monophosphate|2||N|N||862.1020|4|||||N|N|Eligible
CH|CH|CJT|Hydrazone Colorimetry, Aldolase|1||N|N||862.1040|4|||||N|N|Eligible
CH|CH|CJW|Bromcresol Purple Dye-Binding, Albumin|2||N|Y||862.1035|1|||||N|N|Eligible
CH|CH|CJX|Acid Phosphatase, Disodium Phenylphosphate|2||N|N||862.1020|4|||||N|N|Eligible
CH|CH|CJY|Azo Dye, Calcium|2||N|Y||862.1145|1|||||N|N|Eligible
CH|CH|CJZ|Acid, Hydroxyazobenzene-Benzoic, Albumin|2||N|Y||862.1035|1|||||N|N|Eligible
CH|CH|CKA|Nadh Oxidation/Nad Reduction, Alt/Sgpt|1||N|N||862.1030|4|||||N|N|Eligible
CH|CH|CKB|Acid Phosphatase, Naphthyl Phosphate|2||N|N||862.1020|4|||||N|N|Eligible
CH|CH|CKC|Vanillin Pyruvate, Alt/Sgpt|1||N|N||862.1030|4|||||N|N|Eligible
CH|CH|CKD|Hydrazone Colorimetry, Alt/Sgpt|1||N|N||862.1030|4|||||N|N|Eligible
CH|CH|CKE|Acid Phosphatase, Thymolphthale Inmonophosphate|2||N|N||862.1020|4|||||N|N|Eligible
CH|CH|CKF|Phenylphosphate, Alkaline Phosphatase Or Isoenzymes|2||N|Y||862.1050|1|||||N|N|Eligible
CH|CH|CKG|Radioimmunoassay, Acth|2||N|Y||862.1025|1|||||N|N|Eligible
CH|CH|CKH|Acid Phosphatase, Beta Glycerophosphate|2||N|N||862.1020|4|||||N|N|Eligible
CH|CH|DHA|System, Test, Human Chorionic Gonadotropin|2||N|Y||862.1155|1|||||N|N|Eligible
CH|CH|GIM|Tubes, Vacuum Sample, With Anticoagulant|2||N|N||862.1675|1|||||N|N|Ineligible
CH|CH|GJE|Tray, Blood Collection|2||N|Y||862.1675|1|||||N|N|Ineligible
CH|CH|GLE|Mixer, Blood Tube|1||Y|N||862.2050|4|||||N|N|Eligible
CH|CH|JBS|Timer, General Laboratory|1||Y|N||862.2050|4|||||N|N|Eligible
CH|CH|JFH|Acid Phosphatase (Prostatic), Tartrate Inhibited|2||N|N||862.1020|4|||||N|N|Eligible
CH|CH|JFJ|Catalytic Methods, Amylase|2||N|Y||862.1070|1|||||N|N|Eligible
CH|CH|JFL|Ph Rate Measurement, Carbon-Dioxide|2||N|Y||862.1160|1|||||N|N|Eligible
CH|CH|JFM|Enzymatic Method, Bilirubin|2||N|Y||862.1110|1|||||N|N|Eligible
CH|CH|JFN|Atomic Absorption, Calcium|2||N|Y||862.1145|1|||||N|N|Eligible
CH|CH|JFO|Fluorometric, Calcium|2||N|Y||862.1145|1|||||N|N|Eligible
CH|CH|JFP|Electrode, Ion Specific, Calcium|2||N|Y||862.1145|1|||||N|N|Eligible
CH|CH|JFS|Coulometric, Chloride|2||N|Y||862.1170|1|||||N|N|Ineligible
CH|CH|JFT|Fluorometric, Cortisol|2||N|Y||862.1205|1|||||N|N|Eligible
CH|CH|JFY|Enzymatic Method, Creatinine|2||N|Y||862.1225|1|||||N|N|Eligible
CH|CH|JGC|Tryptophan Measurement (Colorimetric), Globulin|1||N|N||862.1330|4|||||N|N|Eligible
CH|CH|JGD|Nephelometric Method, Globulin|1||N|N||862.1330|4|||||N|N|Eligible
CH|CH|JGE|Turbidimetric Method, Globulin|1||N|N||862.1330|4|||||N|N|Eligible
CH|CH|JGF|Differential Rate Kinetic Method, Lactate Dehydrogenase Isoenzymes|2||N|N||862.1445|4|||||N|N|Eligible
CH|CH|JGG|L-Leucine-4-Nitroanilide (Colorimetric), Leucine Arylamidase|1||N|N||862.1460|4|||||N|N|Eligible
CH|CH|JGI|Atomic Absorption, Magnesium|1||N|Y||862.1495|1|||||N|N|Eligible
CH|CH|JGJ|Photometric Method, Magnesium|1||N|Y||862.1495|1|||||N|N|Eligible
CH|CH|JGK|Ferric Chloride, Phenylketones (Urinary, Non-Quant.)|1||N|N||862.1560|4|||||N|N|Eligible
CH|CH|JGM|Flame Photometry, Potassium|2||N|Y||862.1600|1|||||N|N|Eligible
CH|CH|JGP|Lowry (Colorimetric), Total Protein|2||N|N||862.1635|4|||||N|N|Eligible
CH|CH|JGQ|Turbidimetric, Total Protein|2||N|N||862.1635|4|||||N|N|Eligible
CH|CH|JGR|Refractometric, Total Protein|2||N|N||862.1635|4|||||N|N|Eligible
CH|CH|JGS|Electrode, Ion Specific, Sodium|2||N|Y||862.1665|1|||||N|N|Ineligible
CH|CH|JGT|Flame Photometry, Sodium|2||N|Y||862.1665|1|||||N|N|Eligible
CH|CH|JGW|Fluorometric Method, Triglycerides|1||N|N||862.1705|4|||||N|N|Eligible
CH|CH|JGX|Turbidimetric Method, Triglycerides|1||N|N||862.1705|4|||||N|N|Eligible
CH|CH|JGY|Colorimetric Method, Triglycerides|1||N|N||862.1705|4|||||N|N|Eligible
CH|CH|JGZ|O-Phthalaldehyde, Urea Nitrogen|2||N|Y||862.1770|1|||||N|N|Eligible
CH|CH|JHA|Acid, Uric, Uricase (Gasometric)|1||N|N||862.1775|4|||||N|N|Eligible
CH|CH|JHC|Acid, Uric, Uricase (Oxygen Rate)|1||N|N||862.1775|4|||||N|N|Eligible
CH|CH|JHD|Fluorometric Method, 17-Hydroxycorticosteroids|1||N|N||862.1385|4|||||N|N|Eligible
CH|CH|JHE|Radioassay, 17-Hydroxycorticosteroids|1||N|N||862.1385|4|||||N|N|Eligible
CH|CH|JHF|Colorimetric Method, Lecithin/Sphingomyelin Ratio|2||N|Y||862.1455|1|||||N|N|Eligible
CH|CH|JHG|Chromatographic Separation, Lecithin/Sphingomyelin Ratio|2||N|Y||862.1455|1|||||N|N|Eligible
CH|CH|JHH|Electrophoretic Method, Lecithin/Sphingomyelin Ratio|2||N|Y||862.1455|1|||||N|N|Eligible
CH|CH|JHI|Visual, Pregnancy Hcg, Prescription Use|2||N|Y||862.1155|1|||||N|N|Eligible
CH|CH|JHJ|Agglutination Method, Human Chorionic Gonadotropin|2||N|Y||862.1155|1|||||N|N|Eligible
CH|CH|JHL|Microdensitometry Method, Lipoproteins|1||N|N||862.1475|4|||||N|N|Eligible
CH|CH|JHM|Colorimetric Method, Lipoproteins|1||N|N||862.1475|4|||||N|N|Eligible
CH|CH|JHN|Turbidimetric Method, Lipoproteins|1||N|N||862.1475|4|||||N|N|Eligible
CH|CH|JHO|Electrophoretic Separation, Lipoproteins|1||N|N||862.1475|4|||||N|N|Eligible
CH|CH|JHP|Radial Immunodiffusion, Lipoproteins|1||N|N||862.1475|4|||||N|N|Eligible
CH|CH|JHQ|Nephelometric Method, Lipoproteins|1||N|N||862.1475|4|||||N|N|Eligible
CH|CH|JHS|Differential Rate Kinetic Method, Cpk Or Isoenzymes|2||N|Y||862.1215|1|||||N|N|Eligible
CH|CH|JHT|Chromatographic Separation, Cpk Isoenzymes|2||N|Y||862.1215|1|||||N|N|Eligible
CH|CH|JHW|U.V. Method, Cpk Isoenzymes|2||N|Y||862.1215|1|||||N|N|Eligible
CH|CH|JHX|Fluorometric Method, Cpk Or Isoenzymes|2||N|Y||862.1215|1|||||N|N|Eligible
CH|CH|JHY|Colorimetric Method, Cpk Or Isoenzymes|2||N|Y||862.1215|1|||||N|N|Eligible
CH|CH|JIA|Enzymatic Methods, Galactose|1||N|Y||862.1310|1|||||N|N|Eligible
CH|CH|JIB|U.V. Method, Galactose|1||N|Y||862.1310|1|||||N|N|Eligible
CH|CH|JIC|Colorimetric Method, Galactose|1||N|Y||862.1310|1|||||N|N|Eligible
CH|CH|JID|Photometric Method, Ammonia|1||N|Y||862.1065|1|||||N|N|Eligible
CH|CH|JIE|Method, Ion-Exchange, Ammonia|1||N|Y||862.1065|1|||||N|N|Eligible
CH|CH|JIF|Enzymatic Method, Ammonia|1||N|Y||862.1065|1|||||N|N|Eligible
CH|CH|JIG|Electrode, Ion-Specific Method, Ammonia|1||N|Y||862.1065|1|||||N|N|Eligible
CH|CH|JIJ|Wet Ash Method, Protein-Bound Iodine|1||N|N||862.1640|4|||||N|N|Eligible
CH|CH|JIK|Dry Ash Method, Protein-Bound Iodine|1||N|N||862.1640|4|||||N|N|Eligible
CH|CH|JIL|Method, Enzymatic, Glucose (Urinary, Non-Quantitative)|2||N|Y||862.1340|1|||||N|N|Eligible
CH|CH|JIM|Method, Metallic Reduction, Glucose (Urinary, Non-Quantitative)|2||N|Y||862.1340|1|||||N|N|Eligible
CH|CH|JIN|Nitroprusside, Ketones (Urinary, Non-Quant.)|1||N|N||862.1435|4|||||N|N|Eligible
CH|CH|JIQ|Turbidimetric Method, Protein Or Albumin (Urinary, Non-Quant.)|1||N|N||862.1645|4|||||N|N|Eligible
CH|CH|JIR|Indicator Method, Protein Or Albumin (Urinary, Non-Quant.)|1||N|N||862.1645|4|||||N|N|Eligible
CH|CH|JIS|Calibrator, Primary|2||N|N||862.1150|4|||||N|N|Eligible
CH|CH|JIT|Calibrator, Secondary|2||N|N||862.1150|4|||||N|N|Eligible
CH|CH|JIW|Calibrator, Surrogate|2||N|N||862.1150|4|||||N|N|Eligible
CH|CH|JIX|Calibrator, Multi-Analyte Mixture|2||N|N||862.1150|4|||||N|N|Eligible
CH|CH|JIY|Photometric Method, Iron (Non-Heme)|1||N|N||862.1410|4|||||N|N|Eligible
CH|CH|JIZ|Atomic Absorption, Iron (Non-Heme)|1||N|N||862.1410|4|||||N|N|Eligible
CH|CH|JJA|Radio-Labeled Iron Method, Iron (Non-Heme)|1||N|N||862.1410|4|||||N|N|Eligible
CH|CH|JJB|Azo-Dyes, Colorimetric, Bilirubin & Its Conjugates (Urinary, Non-Quant.)|1||N|N||862.1115|4|||||N|N|Eligible
CH|CH|JJC|Analyzer, Chemistry (Sequential Multiple, Continuous Flow) Clinical Use|1||N|N||862.2150|4|||||N|N|Eligible
CH|CH|JJE|Analyzer, Chemistry (Photometric, Discrete), For Clinical Use|1||N|N||862.2160|4|||||N|N|Eligible
CH|CH|JJF|Analyzer, Chemistry, Micro, For Clinical Use|1||N|N||862.2170|4|||||N|N|Eligible
CH|CH|JJG|Analyzer, Chemistry, Centrifugal, For Clinical Use|1||N|N||862.2140|4|||||N|N|Eligible
CH|CH|JJH|Clinical Sample Concentrator|1||N|N||862.2310|4|||||N|N|Eligible
CH|CH|JJI|Analyzer, Enzyme, For Clinical Use|1||N|N||862.2500|4|||||N|N|Eligible
CH|CH|JJJ|Counter (Beta, Gamma) For Clinical Use|1||N|N||862.2320|4|||||N|N|Eligible
CH|CH|JJK|Oncometer, Plasma, For Clinical Use|1||N|N||862.2720|4|||||N|N|Eligible
CH|CH|JJL|Plasma Viscometer For Clinical Use|1||N|N||862.2920|4|||||N|N|Eligible
CH|CH|JJM|Osmometer For Clinical Use|1||N|N||862.2730|4|||||N|N|Eligible
CH|CH|JJN|Apparatus, Electrophoresis, For Clinical Use|1||N|N||862.2485|4|||||N|N|Eligible
CH|CH|JJO|Flame Emission Photometer For Clinical Use|1||N|N||862.2540|4|||||N|N|Eligible
CH|CH|JJP|Electrode, Ion Selective (Non-Specified)|1||Y|N||862.2050|4|||||N|N|Eligible
CH|CH|JJQ|Colorimeter, Photometer, Spectrophotometer For Clinical Use|1||N|N||862.2300|4|||||N|N|Eligible
CH|CH|JJR|Electrolyte Controls (Assayed And Unassayed)|1||N|N||862.1660|4|||||N|N|Eligible
CH|CH|JJS|Controls For Blood-Gases, (Assayed And Unassayed)|1||N|N||862.1660|4|||||N|N|Eligible
CH|CH|JJT|Enzyme Controls (Assayed And Unassayed)|1||N|N||862.1660|4|||||N|N|Eligible
CH|CH|JJW|Urinalysis Controls (Assayed And Unassayed)|1||N|N||862.1660|4|||||N|N|Eligible
CH|CH|JJX|Single (Specified) Analyte Controls (Assayed And Unassayed)|1||N|N||862.1660|4|||||N|N|Eligible
CH|CH|JJY|Multi-Analyte Controls, All Kinds (Assayed)|1||N|N||862.1660|4|||||N|N|Eligible
CH|CH|JKA|Tubes, Vials, Systems, Serum Separators, Blood Collection|2||N|N||862.1675|1|||||N|N|Ineligible
CH|CH|JKB|Radioimmunoassay, Compound S (11-Deoxycortisol)|1||N|N||862.1185|4|||||N|N|Eligible
CH|CH|JKC|Radioimmunoassay, Dehydroepiandrosterone (Free And Sulfate)|1||N|N||862.1245|4|||||N|N|Eligible
CH|CH|JKD|Radioimmunoassay, C-Peptides Of Proinsulin|1||N|N||862.1135|4|||||N|N|Eligible
CH|CH|JKF|Dinitrophenyl Hydrazone Measurement (Colorimetric), Hydroxybutyric Dehydroge|1||N|N||862.1380|4|||||N|N|Eligible
CH|CH|JKG|L-Isocitrate And Nadp (U.V.), Isocitric Dehydrogenase|1||N|N||862.1420|4|||||N|N|Eligible
CH|CH|JKH|Hydrazone Deriv. Of Alpha-Ketogluterate (Colorimetry), Isocitric Dehydrogen|1||N|N||862.1420|4|||||N|N|Eligible
CH|CH|JKJ|Fluorometric Measurement, Porphyrins|1||N|N||862.1595|4|||||N|N|Eligible
CH|CH|JKL|Acid, Delta-Aminolevulinic, Ion-Exchange Columns With Colorimetry|1||N|N||862.1060|4|||||N|N|Eligible
CH|CH|JKP|Chromium-51, Blood Volume|1||N|N||862.1130|4|||||N|N|Eligible
CH|CH|JKR|Radioimmunoassay, Calcitonin|2||N|Y||862.1140|1|||||N|N|Eligible
CH|CH|JKW|N-Acetyl-L-Tyrosine Ethyl Ester (U.V.), Chymotrypsin|1||N|N||862.1180|4|||||N|N|Eligible
CH|CH|JKX|N-Benzoyl-L-Tyrosine Ethyl Ester (U.V.), Chymotrypsin|1||N|N||862.1180|4|||||N|N|Eligible
CH|CH|JKY|Oxalydihydrazide (Spectroscopic), Copper|1||N|N||862.1190|4|||||N|N|Eligible
CH|CH|JKZ|Diethyldithiocarbamate (Colorimetric), Copper|1||N|N||862.1190|4|||||N|N|Eligible
CH|CH|JLA|Conversion To Creatinine, Creatine|1||N|N||862.1210|4|||||N|N|Eligible
CH|CH|JLB|Atp And Creatine Kinase (Enzymatic), Creatine|1||N|N||862.1210|4|||||N|N|Eligible
CH|CH|JLC|Nitroprusside Reaction (Qualitative, Urine), Cystine|1||N|N||862.1240|4|||||N|N|Eligible
