"id","label_uk","label_ru","label_fr","label_en","alias_list_uk","alias_list_ru","alias_list_fr","alias_list_en","chembl_id","chebi_id","atc_code","ukwiki_sitelink","frwiki_sitelink","ruwiki_sitelink","enwiki_sitelink","tallman_name"
"Q228143","Зуклопентиксол","Зуклопентиксол","zuclopenthixol","zuclopenthixol","[]","[]","[]","['Acuphase®', 'cis(Z)-cloflupentixol', 'Cisordinol®', 'Clopixol®', 'NSC 64087', 'NSC169185', '(Z)-4-(3-(2-Chlorothioxanthen-9-ylidene)propyl)-1-piperazineethanol', 'Zuclopenthixol', 'Zuclopenthixolum', 'Zuclopentixol', 'cis-Clopenthixol']","CHEMBL53904","51364","N05AF05","https://uk.wikipedia.org/wiki/%D0%97%D1%83%D0%BA%D0%BB%D0%BE%D0%BF%D0%B5%D0%BD%D1%82%D0%B8%D0%BA%D1%81%D0%BE%D0%BB","https://fr.wikipedia.org/wiki/Zuclopenthixol","https://ru.wikipedia.org/wiki/%D0%97%D1%83%D0%BA%D0%BB%D0%BE%D0%BF%D0%B5%D0%BD%D1%82%D0%B8%D0%BA%D1%81%D0%BE%D0%BB","https://en.wikipedia.org/wiki/Zuclopenthixol",""
"Q417740","ловастатин","Ловастатин","lovastatine","lovastatin","[]","[]","[]","['Lovastatine', 'Lovastatinum', 'Lovastatina', 'Mevinolin', '(1S,3R,7S,8S,8aR)-1,2,3,7,8,8a-hexahydro-3,7-dimethyl-8-(2-(2R,4R)-(tetrahydro-4-hydroxy-6-oxo-2H-pyran-2-yl)ethyl)-1-naphthalenyl (S)-2-methyl-butyrate', '2β,6α-dimethyl-8alpha-(2-methyl-1-oxobutoxy)-mevinic acid lactone', '6alpha-methylcompactin', '6α-methylcompactin', '6-alpha-methylcompactin']","CHEMBL503","40303","C10AA02","https://uk.wikipedia.org/wiki/%D0%9B%D0%BE%D0%B2%D0%B0%D1%81%D1%82%D0%B0%D1%82%D0%B8%D0%BD","https://fr.wikipedia.org/wiki/Lovastatine","https://ru.wikipedia.org/wiki/%D0%9B%D0%BE%D0%B2%D0%B0%D1%81%D1%82%D0%B0%D1%82%D0%B8%D0%BD","https://en.wikipedia.org/wiki/Lovastatin",""
"Q408883","Тимол","тимол","thymol","thymol","[]","[]","['Acide thymique', '89-83-8']","['3-p-cymenol', '6-isopropyl-m-cresol', '2-isopropyl-5-methylphenol', '1-hydroxy-5-methyl-2-isopropylbenzene', '5-methyl-2-isopropylphenol', '6-isopropyl-3-methylphenol', 'Isopropyl cresol', '6-Isopropyl-p-cresol', '3-Hydroxy-p-cymene', '3-Hydroxy-1-methyl-4-isopropylbenzene', '5-Methyl-2-isopropyl-1-phenol', 'Thymol crystal puriss', 'm-Thymol', '3-Methyl-6-isopropylphenol', 'Thymic acid', 'p-Cymen-3-ol', '1-Methyl-3-hydroxy-4-isopropylbenzene', '2-Hydroxy-1-isopropyl-4-methylbenzene', 'Thymate', 'Thyme camphor', 'Isopropyl-m-cresol', '5-Methyl-2-(1-Methylethyl)Phenol', 'IPMP', 'Thymol']","CHEMBL29411","27607","","https://uk.wikipedia.org/wiki/%D0%A2%D0%B8%D0%BC%D0%BE%D0%BB","https://fr.wikipedia.org/wiki/Thymol","https://ru.wikipedia.org/wiki/%D0%A2%D0%B8%D0%BC%D0%BE%D0%BB","https://en.wikipedia.org/wiki/Thymol",""
"Q905664","","","sitaxentan","sitaxentan","[]","[]","[]","['TBC11251 / TBC-11251', 'Thelin®', 'Sitaxsentan', 'Sitaxentan', 'N-(4-Chloro-3-methyl-5-isoxazolyl)-2-[(2-methyl-4,5-methylenedioxyphenyl)acetyl]thiophene-3-sulfonamide']","CHEMBL282724","135736","C02KX03","","","","https://en.wikipedia.org/wiki/Sitaxentan",""
"Q108598265","","","bétaïne citrate monohydraté","betaine citrate monohydrate","[]","[]","[]","[]","","","","","","","",""
"Q17148614","","","","Actoplus Met","[]","[]","[]","['metformin hydrochloride / pioglitazone hydrochloride', 'Piomet', 'Politor']","","","","","","","",""
"Q20817241","","","","ragweed pollen extract","[]","[]","[]","[]","","","","","","","",""
"Q106634547","","","","fenirofibrate","[]","[]","[]","['2-[4-[(4-chlorophenyl)-hydroxymethyl]phenoxy]-2-methylpropanoic acid']","","186376","","","","","",""
"Q420305","Устекінумаб","Устекинумаб","ustekinumab","ustekinumab","[]","[]","[]","['Stelera', 'CNTO-1275', 'TT-20']","CHEMBL1201835","","L04AC05","https://uk.wikipedia.org/wiki/%D0%A3%D1%81%D1%82%D0%B5%D0%BA%D1%96%D0%BD%D1%83%D0%BC%D0%B0%D0%B1","https://fr.wikipedia.org/wiki/Ust%C3%A9kinumab","https://ru.wikipedia.org/wiki/%D0%A3%D1%81%D1%82%D0%B5%D0%BA%D0%B8%D0%BD%D1%83%D0%BC%D0%B0%D0%B1","https://en.wikipedia.org/wiki/Ustekinumab",""
"Q422244","флуоксетин","Флуоксетин","fluoxétine","fluoxetine","[]","['Фрамекс', 'Прозак', 'Prozac']","['fluoxetine']","[]","CHEMBL41","5118","N06AB03","https://uk.wikipedia.org/wiki/%D0%A4%D0%BB%D1%83%D0%BE%D0%BA%D1%81%D0%B5%D1%82%D0%B8%D0%BD","https://fr.wikipedia.org/wiki/Fluox%C3%A9tine","https://ru.wikipedia.org/wiki/%D0%A4%D0%BB%D1%83%D0%BE%D0%BA%D1%81%D0%B5%D1%82%D0%B8%D0%BD","https://en.wikipedia.org/wiki/Fluoxetine","FLUoxetine"
"Q419824","","","","phenoxybenzamine","[]","[]","[]","['Dibenzyline®', 'phenoxybenzamine hydrochloride', 'Fenoxibenzamina', 'Phenoxybenzamine', 'Fenossibenzamina', 'POB', 'Phenoxybenzaminum']","CHEMBL753","8077","C04AX02","","","","https://en.wikipedia.org/wiki/Phenoxybenzamine",""
"Q221637","Амброксол","Амброксол","ambroxol","ambroxol","[]","['Амбробене', 'Халиксол', 'Флавамед', 'Тораксол', 'Суприма-коф', 'Медокс', 'Мукосол', 'Лазолван', 'Лазоксол беби', 'Бронхорус', 'Бронхоксол', 'Амбросан', 'АмброГексал', 'и другие']","[]","['Bromhexine-metabolite vIII', '4-(((2-Amino-3,5-dibromophenyl)methyl)amino)cyclohexanol', 'SID29215331', 'SID50085991', 'Tabcin (TN)', 'trans-4-((2-Amino-3,5-dibromobencil)amino)ciclohexanol', 'trans-4-((2-Amino-3,5-dibromobenzyl)amine)cyclohexanol', '4-[(2-Amino-3,5-dibromobenzyl)amino]cyclohexanol', 'Cyclohexanol, 4-((2-amino-3,5-dibromobenzyl)amino)- (E)-', 'Cyclohexanol, 4-((2-amino-3,5-dibromobenzyl)amino)-, trans-', 'N-(2-Amino-3,4-dibromocyclohexyl)-trans-4-aminocyclohexanol', '4-(2-Amino-3,5-dibromo-benzylamino)-cyclohexanol', 'Bromhexine metabolite vIII', 'Tabcin', 'N-(2-Amino-3,4-dibromociclohexil)-trans-4-aminociclohexanol', 'Ambroxol hcl', 'Bisolvon metabolite vIII', 'trans-4-((2-Amino-3,5-dibromobenzyl)amino)cyclohexanol', 'Amboxol', 'Ambroxolum', 'Ambroxol']","CHEMBL153479","135590","R05CB06","https://uk.wikipedia.org/wiki/%D0%90%D0%BC%D0%B1%D1%80%D0%BE%D0%BA%D1%81%D0%BE%D0%BB","https://fr.wikipedia.org/wiki/Ambroxol","https://ru.wikipedia.org/wiki/%D0%90%D0%BC%D0%B1%D1%80%D0%BE%D0%BA%D1%81%D0%BE%D0%BB","https://en.wikipedia.org/wiki/Ambroxol",""
"Q101004936","","","","ethinylestradiol/megestrol acetate","[]","[]","[]","['EE/MGA', 'Volidan']","","","","","","","https://en.wikipedia.org/wiki/Ethinylestradiol/megestrol_acetate",""
"Q23841663","","","","Reniale","[]","[]","[]","[]","","","","","","","",""
"Q7398833","","","","safrazine","[]","[]","[]","['Safra']","CHEMBL2111045","","","","","","https://en.wikipedia.org/wiki/Safrazine",""
"Q424378","","Сукцинилхолин","suxaméthonium","succinylcholine","[]","['Дитилин', 'Листенон', 'Диацетилхолин', 'Суксаметония йодид', 'Суксаметония бромид']","['C14H30N2O4', 'Succinylcholine', '71-27-2', '306-40-1', 'Suxamethonium']","['Quelicin®', 'suxamethonium', 'Succinyldicholine', 'Succinylbischoline', 'Succinoylcholine', 'Succinocholine', 'Dicholine succinate', 'Succinic acid, diester with choline', ""2,2'-[(1,4-DIOXOBUTANE-1,4-diyl)bis(oxy)]bis(N,N,N-trimethylethanaminium)"", 'Succinylcholine', 'Suxamethonium']","CHEMBL703","45652","M03AB01","","https://fr.wikipedia.org/wiki/Suxam%C3%A9thonium","https://ru.wikipedia.org/wiki/%D0%A1%D1%83%D0%BA%D1%86%D0%B8%D0%BD%D0%B8%D0%BB%D1%85%D0%BE%D0%BB%D0%B8%D0%BD","https://en.wikipedia.org/wiki/Suxamethonium_chloride",""
"Q27272695","","","fumarate d'ibutilide","ibutilide fumarate","[]","[]","[]","['ibutilide hemifumarate']","CHEMBL2355456","5857","","","","","",""
"Q6577302","","","","sulfalene","[]","[]","[]","['Kelfizina', 'Sulfalene', 'Solfametopirazina', 'Sulfaleno', 'Sulfalenum', 'Sulfametopyrazine']","CHEMBL1525826","32162","J01ED02","","","","https://en.wikipedia.org/wiki/Sulfalene",""
"Q56934130","Онасемноген абепарвовек","Онасемноген абепарвовек","onasemnogene abeparvovec","onasemnogene abeparvovec","[]","[]","[]","['Zolgensma', 'onasemnogene abeparvovec-xioi', 'AVXS-101']","","","","https://uk.wikipedia.org/wiki/%D0%9E%D0%BD%D0%B0%D1%81%D0%B5%D0%BC%D0%BD%D0%BE%D0%B3%D0%B5%D0%BD_%D0%B0%D0%B1%D0%B5%D0%BF%D0%B0%D1%80%D0%B2%D0%BE%D0%B2%D0%B5%D0%BA","","https://ru.wikipedia.org/wiki/%D0%9E%D0%BD%D0%B0%D1%81%D0%B5%D0%BC%D0%BD%D0%BE%D0%B3%D0%B5%D0%BD_%D0%B0%D0%B1%D0%B5%D0%BF%D0%B0%D1%80%D0%B2%D0%BE%D0%B2%D0%B5%D0%BA","https://en.wikipedia.org/wiki/Onasemnogene_abeparvovec",""
"Q106641986","","","","parstatin","[]","[]","[]","[]","","","","","","","",""
"Q20539232","","","éluxadoline","eluxadoline","[]","[]","[]","['JNJ-27018966', '5-({(4-carbamoyl-2,6-dimethyl-L-phenylalanyl)[(1S)-1-(4-phenyl-1H-imidazol-2-yl)ethyl]amino}methyl)-2-methoxybenzoic acid', 'Eluxadoline']","CHEMBL2159122","85980","A07DA06","","","","https://en.wikipedia.org/wiki/Eluxadoline",""
"Q3271949","","","lépirudine","lepirudin","[]","[]","['Lepirudine', '120993-53-5', 'C287H440N80O110S6']","['Hirudin variant-1']","CHEMBL1201666","142437","B01AE02","","https://fr.wikipedia.org/wiki/L%C3%A9pirudine","","https://en.wikipedia.org/wiki/Lepirudin",""
"Q412164","","Клобазам","clobazam","clobazam","[]","['Фризиум']","['Urbanyl', '22316-47-8']","['H-4723', 'HR-376', 'LM-2717', '1-phenyl-5-methyl-8-chloro-1,2,4,5-tetrahydro-2,4-dioxo-3H-1,5-benzodiazepine', 'Frisium', 'Onfi', 'Urbanol', 'Clobazam', 'Clobazamum', '7-Chloro-1-methyl-5-phenyl-1,5-dihydro-benzo[b][1,4]diazepine-2,4-dione']","CHEMBL70418","31413","N05BA09","","https://fr.wikipedia.org/wiki/Clobazam","https://ru.wikipedia.org/wiki/%D0%9A%D0%BB%D0%BE%D0%B1%D0%B0%D0%B7%D0%B0%D0%BC","https://en.wikipedia.org/wiki/Clobazam","cloBAZam"
"Q418546","азтреонам","Азтреонам","aztréonam","aztreonam","[]","[]","['78110-38-0', 'C13H17N5O8S2', 'Aztreonam']","['SO-26776', 'SQ-26776', '(Z,)-2-((((2-Amino-4-thiazolyl)(((2S,3S,)-2-methyl-4-oxo-1-sulfo-3-azetidinyl)carbamoyl)methylene)amino)oxy)-2-methylpropionic acid', 'Aztréonam', 'Azactam', 'Primbactam', '2-({[(1Z)-1-(2-amino-1,3-thiazol-4-yl) -2- {[(2S,3S)-2-methyl-4-oxo-1-sulfoazetidin-3-yl]amino} -2- oxoethylidene]amino}oxy)-2-methylpropanoic acid', 'Aztreonam', 'Aztreonamum']","CHEMBL158","161680","J01DF01","https://uk.wikipedia.org/wiki/%D0%90%D0%B7%D1%82%D1%80%D0%B5%D0%BE%D0%BD%D0%B0%D0%BC","https://fr.wikipedia.org/wiki/Aztr%C3%A9onam","https://ru.wikipedia.org/wiki/%D0%90%D0%B7%D1%82%D1%80%D0%B5%D0%BE%D0%BD%D0%B0%D0%BC","https://en.wikipedia.org/wiki/Aztreonam",""
"Q413840","","","Tolcapone","tolcapone","[]","[]","[]","['Ro 40-7592', 'Ro-407592', 'Tasmar®', ""3,4-dihydroxy-4'-methyl-5-nitrobenzophenone"", ""3,4-dihydroxy-5-nitro-4'-methylbenzophenone"", ""4'-methyl-3,4-dihydroxy-5-nitrobenzophenone"", ""4'-Methyl-3,4-dihydroxy-5-nitrobenzophenone"", '(3,4-dihydroxy-5-nitrophenyl)(4-methylphenyl)methanone', 'Tolcapon', ""3,4-Dihydroxy-4'-methyl-5-nitrobenzophenone"", ""3,4-Dihydroxy-5-nitro-4'-methylbenzophenone"", 'Tolcapone', 'Tolcapona', 'Tolcaponum']","CHEMBL1324","63630","N04BX01","","https://fr.wikipedia.org/wiki/Tolcapone","","https://en.wikipedia.org/wiki/Tolcapone",""
"Q7199626","","","","pivhydrazine","[]","[]","[]","['Pivalylbenzhydrazine', 'Pivazide', 'Pivhydrazine']","CHEMBL2106941","134868","","","","","https://en.wikipedia.org/wiki/Pivhydrazine",""
"Q96395230","","","","netarsudil/latanoprost","[]","[]","[]","['Rocklatan']","","","","","","","https://en.wikipedia.org/wiki/Netarsudil/latanoprost",""
"Q98098040","","","","imetelstat","[]","[]","[]","['GRN163L']","","","","","","","https://en.wikipedia.org/wiki/Imetelstat",""
"Q906453","позаконазол","Позаконазол","posaconazole","posaconazole","[]","[]","[]","['Posaconazole']","","64355","J02AC04","https://uk.wikipedia.org/wiki/%D0%9F%D0%BE%D0%B7%D0%B0%D0%BA%D0%BE%D0%BD%D0%B0%D0%B7%D0%BE%D0%BB","https://fr.wikipedia.org/wiki/Posaconazole","https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%B7%D0%B0%D0%BA%D0%BE%D0%BD%D0%B0%D0%B7%D0%BE%D0%BB","https://en.wikipedia.org/wiki/Posaconazole",""
"Q421930","міртазапін","Миртазапин","mirtazapine","mirtazapine","[]","['Ремерон']","['C17H19N3', 'Remeron', 'Norset', '61337-87-9', '61364-37-2', '85650-52-8', '61337-67-5']","['ORG-3770', 'Remeron®', '1,2,3,4,10,14b-Hexahydro-2-methylpyrazino(2,1-a)pyrido(2,3-c)benzazepine', '6-Azamianserin', 'Mirtazapine', 'Mirtazapinum', 'Mepirzapine', 'Mirtazapina', 'Mirtazapin', '2-Methyl-1,2,3,4,10,14b-hexahydropyrazino[2,1-a]pyrido[2,3-c][2]benzazepine']","CHEMBL654","6950","N06AX11","https://uk.wikipedia.org/wiki/%D0%9C%D1%96%D1%80%D1%82%D0%B0%D0%B7%D0%B0%D0%BF%D1%96%D0%BD","https://fr.wikipedia.org/wiki/Mirtazapine","https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D1%80%D1%82%D0%B0%D0%B7%D0%B0%D0%BF%D0%B8%D0%BD","https://en.wikipedia.org/wiki/Mirtazapine",""
"Q4925524","","","","clomocycline","[]","[]","[]","['Chlormethylenecycline', 'Clomocyclina', 'Clomociclina', 'Clomocyclinum']","CHEMBL2106071","59589","J01AA11","","","","https://en.wikipedia.org/wiki/Clomocycline",""
"Q4116993","","","","clinofibrate","[]","[]","[]","['Clinofibrate']","CHEMBL1897738","31412","","","","","https://en.wikipedia.org/wiki/Clinofibrate",""
"Q106654717","","","","trecovirsen sodium","[]","[]","[]","[]","","","","","","","",""
"Q15408413","","","delamanid","delamanid","[]","[]","[]","[]","CHEMBL218650","134742","J04AK06","","https://fr.wikipedia.org/wiki/Delamanid","","https://en.wikipedia.org/wiki/Delamanid",""
"Q58371294","","","","Difficidin","[]","[]","[]","[]","","","","","","","",""
"Q7226969","","","","bacitracin/polymyxin B","[]","[]","[]","['Polysporin']","","","","","","","https://en.wikipedia.org/wiki/Bacitracin/polymyxin_B",""
"Q107359303","","","","OTL-103","[]","[]","[]","['GSK-2696275']","","","","","","","https://en.wikipedia.org/wiki/OTL-103",""
"Q6577297","","","sulfamoxole","sulfamoxole","[]","[]","[]","['2-(P-Aminobenzenesulfonamido)-4,5-dimethyloxazole', 'N1-(4,5-Dimethyl-2-oxazolyl)sulfanilamide', '4,5-Dimethyl-2-sulfanilamidooxazole', 'P-Aminobenzenesulfonyl-2-amino-4,5-dimethyloxazole', 'Oxasulfa', 'Sulphamoxole', 'Sulfamoxol', 'Sulfadimethyloxazole', '4-Amino-N-(4,5-dimethyl-2-oxazolyl)benzenesulfonamide', 'N(Sup 1)-(4,5-dimethyl-2-oxazolyl)sulfanilamide', '2-(P-Aminobenzolsulfonamido)-4,5-dimethyloxazol', 'Sulfamoxolum', 'Sulfamoxole']","CHEMBL2105399","55548","J01EC03","","","","https://en.wikipedia.org/wiki/Sulfamoxole",""
"Q55957971","","","","beta-avoparcin","[]","[]","[]","['β-avoparcin']","","","","","","","",""
"Q279504","Ропівакаїн","","ropivacaïne","(S)-ropivacaine","[]","[]","[]","[""1-propyl-2',6'-pipecoloxylidide"", 'AL-381', 'LEA-103', 'Naropin®', 'ropivacaine hydrochloride', ""(S)-(-)-1-propyl-2',6'-pipecoloxylidide"", 'L-N-n-propylpipecolic acid-2,6-xylidide', ""(-)-1-propyl-2',6'-pipecoloxylidide"", ""(-)-1-propyl-2',6'-dimethyl-2-piperidylcarboxyanilide"", ""(S)-(−)-1-propyl-2',6'-pipecoloxylidide"", 'Ropivacaina', 'Ropivacaine', 'Ropivacainum']","CHEMBL1077896","8890","N01BB09","https://uk.wikipedia.org/wiki/%D0%A0%D0%BE%D0%BF%D1%96%D0%B2%D0%B0%D0%BA%D0%B0%D1%97%D0%BD","https://fr.wikipedia.org/wiki/Ropivaca%C3%AFne","","https://en.wikipedia.org/wiki/Ropivacaine",""
"Q7247908","","","","profenamine","[]","[]","[]","['Parsidol®', 'N,N-diethyl-1-(10H-phenothiazin-10-yl)-2-propanamine', '10-[2-(diethylamino)-2-methylethyl]phenothiazine', 'N,N-diethyl-alpha-methyl-10H-phenothiazine-10-ethanamine', '10-[2-(diethylamino)-1-propyl]phenothiazine', '10-[2-(diethylamino)propyl]phenothiazine', 'ethopropazine', '10-(2-diethylaminopropyl)phenothiazine', '2-diethylamino-1-propyl-N-dibenzoparathiazine', 'N,N-Diethyl-alpha-methyl-10H-phenothiazine-10-ethanamine', '10-[2-(Diethylamino)propyl]phenothiazine', 'Profenamina', '10-[2-(Diethylamino)-1-propyl]phenothiazine', 'N,N-Diethyl-1-(10H-phenothiazin-10-yl)-2-propanamine', '2-Diethylamino-1-propyl-N-dibenzoparathiazine', 'Profenaminum', '10-[2-(Diethylamino)-2-methylethyl]phenothiazine', '10-(2-Diethylaminopropyl)phenothiazine', 'Ethopropazine', 'Profenamine']","CHEMBL1206","313639","N04AA05","","","","https://en.wikipedia.org/wiki/Profenamine",""
"Q106634189","","","","forigerimod","[]","[]","[]","['IPP-201101']","","","","","","","",""
"Q56120760","","","","estradiol valerate/norethisterone enanthate","[]","[]","[]","['estradiol valerate/norethisterone enantate']","","","","","","","https://en.wikipedia.org/wiki/Estradiol_valerate/norethisterone_enantate",""
"Q45355603","Аміноглікозиди","Аминогликозиды","antibiotique aminoglycoside","aminoglycoside antibiotic","[]","[]","[]","['aminoglycoside drug', 'aminoglycoside']","","22507","J01G","https://uk.wikipedia.org/wiki/%D0%90%D0%BC%D1%96%D0%BD%D0%BE%D0%B3%D0%BB%D1%96%D0%BA%D0%BE%D0%B7%D0%B8%D0%B4%D0%B8","https://fr.wikipedia.org/wiki/Aminoside","https://ru.wikipedia.org/wiki/%D0%90%D0%BC%D0%B8%D0%BD%D0%BE%D0%B3%D0%BB%D0%B8%D0%BA%D0%BE%D0%B7%D0%B8%D0%B4%D1%8B","https://en.wikipedia.org/wiki/Aminoglycoside",""
"Q106777052","","","","5α androstanedione","[]","[]","[]","['5 alpha androstanedione', '5-alpha-androstanedione']","","","","","","","",""
"Q4376623","Преднікарбат","Предникарбат","","prednicarbate","[]","[]","[]","['Dermatop®', 'Hoe 777', 'Hoe-777', 'S-770777', 'Prednicarbate']","CHEMBL1200386","135791","D07AC18","https://uk.wikipedia.org/wiki/%D0%9F%D1%80%D0%B5%D0%B4%D0%BD%D1%96%D0%BA%D0%B0%D1%80%D0%B1%D0%B0%D1%82","","https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%B5%D0%B4%D0%BD%D0%B8%D0%BA%D0%B0%D1%80%D0%B1%D0%B0%D1%82","https://en.wikipedia.org/wiki/Prednicarbate",""
"Q2622839","","Тиопроперазин","thiopropérazine","thioproperazine","[]","[]","[]","['N,N-dimethyl-10-[3-(4-methyl-1-piperazinyl)propyl]phenothiazine-2-sulfonamide', 'N,N-dimethyl-10-[3-(4-methyl-1-piperazinyl)propyl]-10H-phenothiazine-2-sulfonamide', '2-dimethylsulfamido-[10-(3-1-methylpiperazinyl-4)propyl]-phenothiazine']","CHEMBL609109","59120","N05AB08","","https://fr.wikipedia.org/wiki/Thioprop%C3%A9razine","https://ru.wikipedia.org/wiki/%D0%A2%D0%B8%D0%BE%D0%BF%D1%80%D0%BE%D0%BF%D0%B5%D1%80%D0%B0%D0%B7%D0%B8%D0%BD","https://en.wikipedia.org/wiki/Thioproperazine",""
"Q108670929","","Тизотумаб-ведотин","","tisotumab vedotin","[]","[]","[]","['Tivdak']","","","","","","https://ru.wikipedia.org/wiki/%D0%A2%D0%B8%D0%B7%D0%BE%D1%82%D1%83%D0%BC%D0%B0%D0%B1-%D0%B2%D0%B5%D0%B4%D0%BE%D1%82%D0%B8%D0%BD","https://en.wikipedia.org/wiki/Tisotumab_vedotin",""
"Q2552927","цефепім","Цефепим","céfépime","cefepime","[]","['Максипим', 'Эфипим', 'Мовизар', 'Максицеф']","['C19H24N6O5S2']","['(6R,7R)-7-{[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-(methoxyimino)acetyl]amino}-3-[(1-methylpyrrolidinium-1-yl)methyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate', 'BMY-28142', 'Maxipime', 'Cefepima', 'Cefepime', 'Cefepimum', 'CFPM']","CHEMBL186","478164","J01DE01","https://uk.wikipedia.org/wiki/%D0%A6%D0%B5%D1%84%D0%B5%D0%BF%D1%96%D0%BC","https://fr.wikipedia.org/wiki/C%C3%A9f%C3%A9pime","https://ru.wikipedia.org/wiki/%D0%A6%D0%B5%D1%84%D0%B5%D0%BF%D0%B8%D0%BC","https://en.wikipedia.org/wiki/Cefepime",""
"Q60218105","","","","estradiol valerate/cyproterone acetate","[]","[]","[]","[]","","","","","","","https://en.wikipedia.org/wiki/Estradiol_valerate/cyproterone_acetate",""
"Q422185","еналаприл","Эналаприл","énalapril","enalapril","[]","['Берлиприл', 'Инворил', 'Энап', 'Багоприл', 'Энам', 'Вазопрен', 'Энаренал', 'Энвас', 'Рениприл', 'Энафарм', 'Ренитек', 'Эналаприла малеат', 'Эднит', 'Энвиприл']","['75847-73-3', '76095-16-4']","['Enaladex®', 'Vasotec®', ""1-(N-((S)-1-carboxy-3-phenylpropyl)-L-alanyl)-L-proline 1'-ethyl ester"", '(S)-1-(N-(1-(ethoxycarbonyl)-3-phenylpropyl)-L-alanyl)-L-proline', 'Enalapril', '(S)-1-(N-(1-(Ethoxycarbonyl)-3-phenylpropyl)-L-alanyl)-L-proline', 'Analapril', 'Enalaprilum', ""1-(N-((S)-1-Carboxy-3-phenylpropyl)-L-alanyl)-L-proline 1'-ethyl ester"", 'Enalaprila', '(S)-1-{(S)-2-[1-((S)-ethoxycarbonyl)-3-phenyl-propylamino]-propionyl}-pyrrolidine-2-carboxylic acid', 'EPL753']","CHEMBL578","4784","C09AA02","https://uk.wikipedia.org/wiki/%D0%95%D0%BD%D0%B0%D0%BB%D0%B0%D0%BF%D1%80%D0%B8%D0%BB","https://fr.wikipedia.org/wiki/%C3%89nalapril","https://ru.wikipedia.org/wiki/%D0%AD%D0%BD%D0%B0%D0%BB%D0%B0%D0%BF%D1%80%D0%B8%D0%BB","https://en.wikipedia.org/wiki/Enalapril",""
"Q27139756","","","","(25R)-Delta(4)-dafachronic acid","[]","[]","[]","['(25R),26-3-keto-4-cholestenoic acid', '(25R)-3-ketocholest-4-en-26-oic acid']","CHEMBL1232254","71613","","","","","",""
"Q3542091","","","Tunicamycine","Tunicamycin","[]","[]","['11089-65-9', 'C30H46N4O16']","[]","","29699","","","https://fr.wikipedia.org/wiki/Tunicamycine","","https://en.wikipedia.org/wiki/Tunicamycin",""
"Q2309849","Антиангінальні засоби","","antiangoreux","antianginal","[]","[]","[]","[]","","","","","https://fr.wikipedia.org/wiki/Antiangoreux","","https://en.wikipedia.org/wiki/Antianginal",""
"Q5043732","","","","carmofur","[]","[]","[]","[]","CHEMBL460499","31360","L01BC04","","","","https://en.wikipedia.org/wiki/Carmofur",""
"Q27106509","","","éséridine","eseridine","[]","[]","['éséridine base']","['(-)-geneserine', 'geneserine', 'physostigmine aminoxide']","CHEMBL123248","4855","","","https://fr.wikipedia.org/wiki/%C3%89s%C3%A9ridine","","",""
"Q416706","","","nedocromil","nedocromil","[]","[]","[]","['FPL-59002', '9-ethyl-6,9-dihydro-4,6-dioxo-10-propyl-4H-pyrano(3,2-g)quinoline-2,8-dicarboxylic acid']","CHEMBL746","7492","R01AC07","","","","https://en.wikipedia.org/wiki/Nedocromil",""
