"id","label_uk","label_ru","label_fr","label_en","alias_list_uk","alias_list_ru","alias_list_fr","alias_list_en","chembl_id","chebi_id","atc_code","rxnorm","ukwiki_sitelink","frwiki_sitelink","ruwiki_sitelink","enwiki_sitelink","tallman_name"
"Q3595652","","укропная вода","sirop calmante","gripe water","[]","[]","[]","['soothing syrup', 'gripe cordial']","","","","","","","https://ru.wikipedia.org/wiki/%D0%A3%D0%BA%D1%80%D0%BE%D0%BF%D0%BD%D0%B0%D1%8F_%D0%B2%D0%BE%D0%B4%D0%B0","https://en.wikipedia.org/wiki/Gripe_water",""
"Q3612852","","алоэ","aloé","aloe","[]","[]","[]","[]","","","","","","","","",""
"Q3618379","","","anti-hormones entraînant la libération de gonadotrophine","gonadotropin-releasing hormone antagonist","[]","[]","[]","['anti-gonadotropin-releasing hormones', 'gnrh antagonist']","","","H01CC","","","","","https://en.wikipedia.org/wiki/Gonadotropin-releasing_hormone_antagonist",""
"Q3645272","","","","stem bromelain","[]","[]","[]","['pineapple stem bromelain', 'debrase', 'bromelain stem bromelain', 'ec 3.4.22.32']","","","","","","","","https://en.wikipedia.org/wiki/Stem_bromelain",""
"Q3704725","","","defibrotide","defibrotide","[]","[]","[]","[]","CHEMBL2108396","","B01AX01","1311089","","","","https://en.wikipedia.org/wiki/Defibrotide",""
"Q3716907","","","","dynepo","[]","[]","[]","[]","","","","","","","","https://en.wikipedia.org/wiki/Dynepo",""
"Q3730784","","","equagesic","aspirin/meprobamate","[]","[]","[]","['equagesic']","","","","","","","","https://en.wikipedia.org/wiki/Aspirin/meprobamate",""
"Q3772854","","","","mercromina","[]","[]","[]","[]","","","","","","","","",""
"Q3885767","","","orgotéine","orgotein","[]","[]","[]","[]","","","M01AX14","","","","","",""
"Q3927848","","","","quikclot","[]","[]","[]","[]","","","","","","","","https://en.wikipedia.org/wiki/QuikClot",""
"Q3997863","трастузумаб емтанзин","трастузумаб эмтанзин","ado-trastuzumab emtansine","ado-trastuzumab emtansine","[]","['kadcyla', 'trastuzumab emtansine', 'ado-trastuzumab emtansine', 't-dm1', 'tdm1', 'trastuzumab-mcc-dm1', 'trastuzumab-dm1', 'immunoglobulin g1']","['trastuzumab emtansine']","['trastuzumab-dm1', 'trastuzumab emtansine', 'trastuzumab-mcc-dm1', 'tdm1', 'kadcyla', 'immunoglobulin g1']","","","L01XC14","1371041","https://uk.wikipedia.org/wiki/%D0%A2%D1%80%D0%B0%D1%81%D1%82%D1%83%D0%B7%D1%83%D0%BC%D0%B0%D0%B1_%D0%B5%D0%BC%D1%82%D0%B0%D0%BD%D0%B7%D0%B8%D0%BD","","https://ru.wikipedia.org/wiki/%D0%A2%D1%80%D0%B0%D1%81%D1%82%D1%83%D0%B7%D1%83%D0%BC%D0%B0%D0%B1_%D1%8D%D0%BC%D1%82%D0%B0%D0%BD%D0%B7%D0%B8%D0%BD","https://en.wikipedia.org/wiki/Trastuzumab_emtansine",""
"Q4007169","","","vaccin antirabique","rabies vaccine","[]","[]","['vaccin contre la rage']","['rabies vaccines', 'hdcv']","","","J07BG01","","","https://fr.wikipedia.org/wiki/Vaccin_antirabique","","https://en.wikipedia.org/wiki/Rabies_vaccine",""
"Q4007171","","","vaccin contre l'encéphalite japonaise","japanese encephalitis vaccine","[]","[]","[]","['japanese encephalitis vaccines']","","","J07BA02","","","https://fr.wikipedia.org/wiki/Vaccin_contre_l%27enc%C3%A9phalite_japonaise","","https://en.wikipedia.org/wiki/Japanese_encephalitis_vaccine",""
"Q4007175","","antidiftotetano","vaccin contre la diphtérie","diphtheria vaccine","[]","[]","[]","[]","","","J07AF","","","https://fr.wikipedia.org/wiki/Vaccin_contre_la_dipht%C3%A9rie","","https://en.wikipedia.org/wiki/Diphtheria_vaccine",""
"Q4065146","","ангиопротекторы","vasoprotecteur","vasoprotective","[]","['ангиопротектор', 'ангиопротекторы и корректоры микроциркуляции']","[]","[]","","","C05","","","https://fr.wikipedia.org/wiki/Vasoprotecteur","https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B3%D0%B8%D0%BE%D0%BF%D1%80%D0%BE%D1%82%D0%B5%D0%BA%D1%82%D0%BE%D1%80%D1%8B","https://en.wikipedia.org/wiki/Vasoprotective",""
"Q4067112","","антирабический иммуноглобулин","sérum antirabique","rabies immunoglobulin","[]","[]","[]","[]","","","J06AA06","","","https://fr.wikipedia.org/wiki/Immunoglobuline_antirabique","https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D1%82%D0%B8%D1%80%D0%B0%D0%B1%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9_%D0%B8%D0%BC%D0%BC%D1%83%D0%BD%D0%BE%D0%B3%D0%BB%D0%BE%D0%B1%D1%83%D0%BB%D0%B8%D0%BD","https://en.wikipedia.org/wiki/Rabies_immunoglobulin",""
"Q4085946","","бетаметазон + гентамицин","","betamethasone/gentamicin","[]","['белогент', 'акридерм гента', 'бетагенот', 'гаразон', 'дипрогент', 'кутерид г', 'целедерм с гентамицином', 'целестодерм-в с гарамицином']","[]","[]","","","","","","","https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%82%D0%B0%D0%BC%D0%B5%D1%82%D0%B0%D0%B7%D0%BE%D0%BD_%2B_%D0%B3%D0%B5%D0%BD%D1%82%D0%B0%D0%BC%D0%B8%D1%86%D0%B8%D0%BD","",""
"Q4095199","ботулотоксін","ботулотоксин","toxine botulique a","botulinum toxin type a","['ботокс']","['botox', 'ботокс', 'диспорт', 'ботулинический нейротоксин типа a-гемагглютинин комплекс', 'ботексботулотоксин (лекарство)']","['botox']","['botox', 'botulotoxin a', 'bont/a', 'onabotulinumtoxina', 'btx-a', 'abobotulinumtoxina', 'bontoxilysin a', 'botulinum toxins, type a', 'botulinum toxin type a']","CHEMBL2108570","3160","","1712","","","https://ru.wikipedia.org/wiki/%D0%91%D0%BE%D1%82%D1%83%D0%BB%D0%BE%D1%82%D0%BE%D0%BA%D1%81%D0%B8%D0%BD_(%D0%BB%D0%B5%D0%BA%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%BE)","",""
"Q4118295","","cульфат эстрона","estrogènes conjugués","conjugated estrogens","[]","[]","['premarin', 'estrogènes sulfoconjugés équins']","['cenestin', 'enjuvia', 'premarin', 'conestoral', 'estrogens', 'hyhorin', 'estrogenic substances (conjugated)', 'evex', 'morestin', 'estrogens, conjugated', 'conjugated estrogen', 'conjugated estrogens', 'pre', 'estrogens, conjugated (usp)']","","","G03CA57","","","https://fr.wikipedia.org/wiki/Premarin_(m%C3%A9dicament)","https://ru.wikipedia.org/wiki/%D0%A1%D1%83%D0%BB%D1%8C%D1%84%D0%B0%D1%82_%D1%8D%D1%81%D1%82%D1%80%D0%BE%D0%BD%D0%B0/%D1%81%D1%83%D0%BB%D1%8C%D1%84%D0%B0%D1%82_%D1%8D%D0%BA%D0%B2%D0%B8%D0%BB%D0%B8%D0%BD%D0%B0","https://en.wikipedia.org/wiki/Conjugated_estrogens",""
"Q4203018","","ипратропия бромид + фенотерол","","ipratropium bromide/fenoterol","[]","['беродуал', 'беродуал н', 'ипратропия бромид + фенотерол']","[]","[]","","","","","","","https://ru.wikipedia.org/wiki/%D0%98%D0%BF%D1%80%D0%B0%D1%82%D1%80%D0%BE%D0%BF%D0%B8%D1%8F_%D0%B1%D1%80%D0%BE%D0%BC%D0%B8%D0%B4_%2B_%D0%A4%D0%B5%D0%BD%D0%BE%D1%82%D0%B5%D1%80%D0%BE%D0%BB","",""
"Q4205889","","йодолипол","","ethiodized oil","[]","['липиодол']","[]","['ethiodol', 'eoe 13', 'lipiodol', 'vividol', 'iodized oil', 'iodised oil', 'iodized peanut oil', 'iodised rapeseed oil', 'iodized poppyseed oil', 'brassiodol', 'ethyl esters of iodised fatty acids', 'ethiodized oil', 'iodinated oil', 'iodolipol']","CHEMBL1201458","","V08AD01","","","","https://ru.wikipedia.org/wiki/%D0%99%D0%BE%D0%B4%D0%BE%D0%BB%D0%B8%D0%BF%D0%BE%D0%BB","https://en.wikipedia.org/wiki/Lipiodol",""
"Q4207143","кагоцел","кагоцел","","kagocel","[]","[]","[]","['cagocel']","","","","","https://uk.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B3%D0%BE%D1%86%D0%B5%D0%BB","","https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B3%D0%BE%D1%86%D0%B5%D0%BB","",""
"Q4212418","","канефрон h","","","[]","['канефрон']","[]","[]","","","","","","","https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BD%D0%B5%D1%84%D1%80%D0%BE%D0%BD_H","",""
"Q4227936","колоїдне та іонне срібло в медицині","колларгол","","","[]","[]","[]","[]","","","","","","","https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BB%D0%BB%D0%B0%D1%80%D0%B3%D0%BE%D0%BB","",""
"Q4232701","корвалол","корвалол","corvalol","corvalol","[]","[]","[]","['corvalolum', 'korvalol']","","","","","https://uk.wikipedia.org/wiki/%D0%9A%D0%BE%D1%80%D0%B2%D0%B0%D0%BB%D0%BE%D0%BB","","https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D1%80%D0%B2%D0%B0%D0%BB%D0%BE%D0%BB","https://en.wikipedia.org/wiki/Corvalol",""
"Q4251593","","лив-52","","","[]","[]","[]","[]","","","","","","","https://ru.wikipedia.org/wiki/%D0%9B%D0%B8%D0%B2.52","",""
"Q4290552","меновазин","меновазин","","","[]","[]","[]","[]","","","","","https://uk.wikipedia.org/wiki/%D0%9C%D0%B5%D0%BD%D0%BE%D0%B2%D0%B0%D0%B7%D0%B8%D0%BD","","https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D0%BD%D0%BE%D0%B2%D0%B0%D0%B7%D0%B8%D0%BD","",""
"Q4290980","","меркузал","","","[]","[]","[]","[]","","","","","","","https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D1%80%D0%BA%D1%83%D0%B7%D0%B0%D0%BB","",""
"Q4306746","","мукалтин","mucaltin","althaea officinalis extract","[]","[]","[]","['mukaltin']","","","","","","","https://ru.wikipedia.org/wiki/%D0%9C%D1%83%D0%BA%D0%B0%D0%BB%D1%82%D0%B8%D0%BD","",""
"Q4333421","","олбас","","olbas oil","[]","[]","[]","[]","","","","","","","https://ru.wikipedia.org/wiki/%D0%9E%D0%BB%D0%B1%D0%B0%D1%81","https://en.wikipedia.org/wiki/Olbas_Oil",""
"Q4334524","","омакор","esters éthyliques 90 d'acides oméga-3","omega-3-acid ethyl esters","[]","[]","['oméga-3 (esters éthyliques 90 dacides)']","['lovaza', 'omega-3 fatty acid ethyl esters', 'ω-3 fatty acid ethyl esters']","","","","484348","","","https://ru.wikipedia.org/wiki/%D0%9E%D0%BC%D0%B0%D0%BA%D0%BE%D1%80","https://en.wikipedia.org/wiki/Omega-3_acid_ethyl_esters",""
"Q4345029","","парацетамол в комбинации с другими препаратами","","medicines containing the active ingredient paracetamol","[]","['каффетин', 'квинталгин', 'сантопералгин', 'седал-м', 'седальгин-нео', 'пенталгин плюс', 'проходол форте', 'солпадеин', 'но-шпалгин', 'юниспаз', 'паркоцет', 'мигренол', 'панадол экстра', 'парален экстра', 'стримол плюс', 'флюзиоз', 'коделмикст', 'парален', 'пенталгин-icn', 'пенталгин-нова', 'седал', 'седальгин', 'апап с плюс', 'парацетамол-с-хемофарм', 'парацетамол экстра', 'эффералган с витамином c']","[]","[]","","","","","","","https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D1%80%D0%B0%D1%86%D0%B5%D1%82%D0%B0%D0%BC%D0%BE%D0%BB_%D0%B2_%D0%BA%D0%BE%D0%BC%D0%B1%D0%B8%D0%BD%D0%B0%D1%86%D0%B8%D0%B8_%D1%81_%D0%B4%D1%80%D1%83%D0%B3%D0%B8%D0%BC%D0%B8_%D0%BF%D1%80%D0%B5%D0%BF%D0%B0%D1%80%D0%B0%D1%82%D0%B0%D0%BC%D0%B8","",""
"Q4369932","","полижинакс","","polygynax","[]","[]","[]","[]","","","","","","","https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BB%D0%B8%D0%B6%D0%B8%D0%BD%D0%B0%D0%BA%D1%81","",""
"Q4411598","","ротавирусная вакцина","vaccin anti-rotavirus","rotavirus vaccine","[]","[]","[]","['rotavirus vaccines']","","","J07BH","","","","","https://en.wikipedia.org/wiki/Rotavirus_vaccine",""
"Q4445899","","сульфозин","","sulfozinum","[]","[]","[]","['sulfozin']","","","","","","","https://ru.wikipedia.org/wiki/%D0%A1%D1%83%D0%BB%D1%8C%D1%84%D0%BE%D0%B7%D0%B8%D0%BD","https://en.wikipedia.org/wiki/Sulfozinum",""
"Q4457895","тіосульфат натрію","тиосульфат натрия (лекарственное средство)","","sodium thiosulfate","['тіосульфат натрію (медичне застосування)']","[]","[]","['sodium thiosulfate (medical use)']","","","","","https://uk.wikipedia.org/wiki/%D0%A2%D1%96%D0%BE%D1%81%D1%83%D0%BB%D1%8C%D1%84%D0%B0%D1%82_%D0%BD%D0%B0%D1%82%D1%80%D1%96%D1%8E_(%D0%BB%D1%96%D0%BA%D0%B0%D1%80%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%B7%D0%B0%D1%81%D1%96%D0%B1)","","https://ru.wikipedia.org/wiki/%D0%A2%D0%B8%D0%BE%D1%81%D1%83%D0%BB%D1%8C%D1%84%D0%B0%D1%82_%D0%BD%D0%B0%D1%82%D1%80%D0%B8%D1%8F_(%D0%BB%D0%B5%D0%BA%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D0%B5_%D1%81%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%BE)","https://en.wikipedia.org/wiki/Sodium_thiosulfate_(medical_use)",""
"Q4498216","кальцій хлористий (фармакопінний)","хлорид кальция (лекарственное средство)","préparation pharmaceutique du calcium chloride","pharmaceutical preparation of calcium chloride","[]","[]","[]","[]","","","","","https://uk.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BB%D1%8C%D1%86%D1%96%D0%B9_%D1%85%D0%BB%D0%BE%D1%80%D0%B8%D1%81%D1%82%D0%B8%D0%B9_(%D1%84%D0%B0%D1%80%D0%BC%D0%B0%D0%BA%D0%BE%D0%BF%D0%B5%D0%B9%D0%BD%D0%B8%D0%B9)","","https://ru.wikipedia.org/wiki/%D0%A5%D0%BB%D0%BE%D1%80%D0%B8%D0%B4_%D0%BA%D0%B0%D0%BB%D1%8C%D1%86%D0%B8%D1%8F_(%D0%BB%D0%B5%D0%BA%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D0%B5_%D1%81%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%BE)","",""
"Q4537074","","якорцев стелющихся травы экстракт","","tribulus terrestris extract","[]","['трибестан']","[]","[]","","","","","","","https://ru.wikipedia.org/wiki/%D0%AF%D0%BA%D0%BE%D1%80%D1%86%D0%B5%D0%B2_%D1%81%D1%82%D0%B5%D0%BB%D1%8E%D1%89%D0%B8%D1%85%D1%81%D1%8F_%D1%82%D1%80%D0%B0%D0%B2%D1%8B_%D1%8D%D0%BA%D1%81%D1%82%D1%80%D0%B0%D0%BA%D1%82","",""
"Q4572851","","","","","[]","[]","[]","[]","","","","","","","","",""
"Q4626498","","","contamination de médicaments au pakistan en 2012","2012 pakistan fake medicine crisis","[]","[]","[]","[]","","","","","","","","https://en.wikipedia.org/wiki/2012_Pakistan_fake_medicine_crisis",""
"Q4663143","абакавір/ламівудин","","abacavir/lamivudine","abacavir/lamivudine","[]","[]","[]","[]","","","J05AR02","614534","https://uk.wikipedia.org/wiki/%D0%90%D0%B1%D0%B0%D0%BA%D0%B0%D0%B2%D1%96%D1%80/%D0%9B%D0%B0%D0%BC%D1%96%D0%B2%D1%83%D0%B4%D0%B8%D0%BD","","https://ru.wikipedia.org/wiki/%D0%90%D0%B1%D0%B0%D0%BA%D0%B0%D0%B2%D0%B8%D1%80/%D0%9B%D0%B0%D0%BC%D0%B8%D0%B2%D1%83%D0%B4%D0%B8%D0%BD","https://en.wikipedia.org/wiki/Abacavir/lamivudine",""
"Q4673254","","","","acetic acid/hydrocortisone","[]","[]","[]","['vosol hc', 'acetasol hc']","","","S02CA03","","","","","https://en.wikipedia.org/wiki/Acetic_acid/hydrocortisone",""
"Q4677600","","","","estradiol/norethisterone acetate","[]","[]","[]","['activella']","","","","","","","","https://en.wikipedia.org/wiki/Estradiol/norethisterone_acetate",""
"Q4680648","","","","adapalene/benzoyl peroxide","[]","[]","[]","['epiduo']","","","","","","","","https://en.wikipedia.org/wiki/Adapalene/benzoyl_peroxide",""
"Q4690134","","","","afrin","[]","[]","[]","[]","","","","","","","","https://en.wikipedia.org/wiki/Afrin_(nasal_spray)",""
"Q4698432","","","","airborne","[]","[]","[]","[]","","","","","","","","https://en.wikipedia.org/wiki/Airborne_(dietary_supplement)",""
"Q4721884","","","","alfatradiol/dexamethasone","[]","[]","[]","[]","","","","","","","","https://en.wikipedia.org/wiki/Alfatradiol/dexamethasone",""
"Q4726988","","","","aliskiren/amlodipine/hydrochlorothiazide","[]","[]","[]","['aliskiren / amlodipine / hydrochlorothiazide']","","","C09XA54","1050797","","","","https://en.wikipedia.org/wiki/Aliskiren/amlodipine/hydrochlorothiazide",""
"Q4726990","","","","aliskiren/amlodipine","[]","[]","[]","['aliskiren / amlodipine']","","","C09XA53","1009219","","","","https://en.wikipedia.org/wiki/Aliskiren/amlodipine",""
"Q4734932","інгібітори альфа-глюкозидази","ингибиторы альфа-глюкозидазы","inhibiteur alpha-glucosidase","alpha-glucosidase inhibitor","[]","[]","[]","[]","","","A10BF","","","https://fr.wikipedia.org/wiki/Inhibiteur_alpha-glucosidase","https://ru.wikipedia.org/wiki/%D0%98%D0%BD%D0%B3%D0%B8%D0%B1%D0%B8%D1%82%D0%BE%D1%80%D1%8B_%D0%B0%D0%BB%D1%8C%D1%84%D0%B0-%D0%B3%D0%BB%D1%8E%D0%BA%D0%BE%D0%B7%D0%B8%D0%B4%D0%B0%D0%B7%D1%8B","https://en.wikipedia.org/wiki/Alpha-glucosidase_inhibitor",""
"Q4738284","","","","alvircept sudotox","[]","[]","[]","[]","","","","","","","","https://en.wikipedia.org/wiki/Alvircept_sudotox",""
"Q4741993","","","","ambuphylline","[]","[]","[]","[]","CHEMBL2104089","","R03DA10","","","","","https://en.wikipedia.org/wiki/Ambuphylline",""
"Q4747074","","","","amlodipine/benazepril","[]","[]","[]","['lotrel', 'amlodipine / benazepril']","","","","214223","","","","https://en.wikipedia.org/wiki/Amlodipine/benazepril",""
"Q4747075","","","","amlodipine/valsartan","[]","[]","[]","['amlodipine / valsartan', 'amlodipine besilate / valsartan', 'amlodipine / valsartan mylan', 'amlodipine / valsartan']","","","C09DB01","729455","","","","https://en.wikipedia.org/wiki/Amlodipine/valsartan",""
"Q4750760","","","anadin","anadin","[]","[]","[]","[]","","","","","","","","https://en.wikipedia.org/wiki/Anadin",""
"Q4774941","","","","antimicrotubule agent","[]","[]","[]","[]","","","","","","","","https://en.wikipedia.org/wiki/Antimicrotubule_agent",""
"Q4775140","","","antipsoriasique","antipsoriatic","[]","[]","[]","['antipsoriatic agent', 'antipsoriatic drug']","","50748","D05","","","","","https://en.wikipedia.org/wiki/Antipsoriatic",""
"Q4779350","","","","apenta","[]","[]","[]","[]","","","","","","","","https://en.wikipedia.org/wiki/Apenta",""
"Q4797577","артезунат / амодіахін","","","artesunate/amodiaquine","[]","[]","[]","['coarsucam']","","","P01BF03","","https://uk.wikipedia.org/wiki/%D0%90%D1%80%D1%82%D0%B5%D0%B7%D1%83%D0%BD%D0%B0%D1%82/%D0%B0%D0%BC%D0%BE%D0%B4%D0%B8%D0%B0%D1%85%D1%96%D0%BD","","","https://en.wikipedia.org/wiki/Artesunate/amodiaquine",""
"Q4803642","","","","acetylsalicylic acid/dipyridamole","[]","[]","[]","['asasantin', 'aspirin mixture with dipyridamole']","","","","","","","","https://en.wikipedia.org/wiki/Acetylsalicylic_acid/dipyridamole",""
"Q4810854","","","asthmador","asthmador","[]","[]","[]","[]","","","","","","https://fr.wikipedia.org/wiki/Asthmador","","https://en.wikipedia.org/wiki/Asthmador",""
"Q4828930","","","","aviptadil","[]","[]","[]","['zyesami', 'rlf-100']","CHEMBL2106041","","","1942960","","","","https://en.wikipedia.org/wiki/Aviptadil",""
"Q4832831","","","","azor","[]","[]","[]","['olmesartan/amlodipine', 'amlodipine besylate, olmesartan medoxomil drug combination']","","","C09DB02","","","","","https://en.wikipedia.org/wiki/Amlodipine/olmesartan",""
"Q4860325","","","prostaglandine e","prostaglandin e","[]","[]","[]","['prostaglandins e']","","26338","","","","https://fr.wikipedia.org/wiki/Prostaglandine_E","","https://en.wikipedia.org/wiki/Prostaglandin_E",""
"Q4860832","","","","barium sulfate suspension","[]","[]","[]","[]","","","","","","","","https://en.wikipedia.org/wiki/Barium_sulfate_suspension",""
"Q4886804","","","","benadryl","[]","[]","[]","['diphenhydramine']","","","","","","","","https://en.wikipedia.org/wiki/Benadryl",""
"Q4890807","","","","benzoyl peroxide/clindamycin","[]","[]","[]","['benzaclin']","","","","","","","","https://en.wikipedia.org/wiki/Clindamycin/benzoyl_peroxide",""
"Q4890815","","","","benzyl benzoate/disulfiram","[]","[]","[]","[]","","","","","","","","https://en.wikipedia.org/wiki/Benzyl_benzoate/disulfiram",""
"Q4890968","","","","beractant","[]","[]","[]","['survanta']","CHEMBL1201624","","","46967","","","","https://en.wikipedia.org/wiki/Beractant",""
"Q4897348","","","","betamethasone/dexchlorpheniramine","[]","[]","[]","[]","","","","","https://uk.wikipedia.org/wiki/%D0%91%D0%B5%D1%82%D0%B0%D0%BC%D0%B5%D1%82%D0%B0%D0%B7%D0%BE%D0%BD/%D0%B4%D0%B5%D0%BA%D1%81%D1%85%D0%BB%D0%BE%D1%80%D1%84%D0%B5%D0%BD%D1%96%D1%80%D0%B0%D0%BC%D1%96%D0%BD","","","https://en.wikipedia.org/wiki/Betamethasone/dexchlorpheniramine",""
